smiles
CCCOC(=O)C1=CC(=C(C(=C1)O)O)O
CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
CN1C(=CN=C1COC(=O)N)[N+](=O)[O-]
C1=CC=C(C=C1)CSC(=N)N
CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C
CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
C1=CC(=CC=C1CCN)O
CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O
C1=CC(=C(C(=C1Cl)C(=O)O)Cl)Cl
C1=CN=CC=C1C(=O)O
CN(C)N
C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
CNCCC1=CNC2=CC=CC=C21
CC1=CC(=CC=C1)NC(=O)N
C(C(C(=O)O)S)C(=O)O
CCC(=O)C1=CC=C(C=C1)O
C1=CC=C(C=C1)NC2=CC=C(C=C2)NC3=CC=CC=C3
C#C
C=NO
C(S)(Cl)(Cl)Cl
C(C(C(F)F)(F)F)O
C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3
C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl
CC(C)C(C(C)(C)COC(=O)C(C)C)O
CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C
CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C
CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O
CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)O
C(=O)C(Cl)Cl
CC(=O)OO
C(=C(Cl)Cl)(F)F
CC(C)(C1=CC(=C(C(=C1)Br)O)Br)C2=CC(=C(C(=C2)Br)O)Br
CC(C)(C1=CC(=C(C(=C1)Cl)O)Cl)C2=CC(=C(C(=C2)Cl)O)Cl
CC1CCC(CC1)C(C)(C)OO
CC1(CCC(CC1)C(C)(C)N)N
CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)[N+](=O)[O-]
CNC1=CC=CC2=C1C(=O)C3=CC=CC=C3C2=O
CC1=C(C=C(C(=C1[N+](=O)[O-])OC)C(C)(C)C)[N+](=O)[O-]
C1=CC(=C(C(=C1Cl)CC(=O)O)Cl)Cl
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCCCC
CNC1=CC=CC=C1C(=O)OC
CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)COC
C1=CC(=C(C=C1O)C(F)(F)F)[N+](=O)[O-]
CC(C)(C)C1=C(C=CC(=C1)O)OC
C1=CC(=C(C=C1Cl)C(=O)O)C(=O)O
C1=CC2=C(C=C1[N+](=O)[O-])C(=O)NC2=O
C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32
CC1=CC2=CC3=C(C=C(C(=C3)C)N)N=C2C=C1N
C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)Cl
C1CN(CCN1)C2=CC=CC=C2
C1C2=CC=CC=C2OC3=CC=CC=C31
CC(=O)C1=CC2=CC=CC=C2C=C1
CC(=O)NC1=CC=CC=C1OC
CC(=O)OC1=C(C=C(C=C1)CC=C)OC
CCCC(C)C1=CC=C(C=C1)O
COC(=O)C1CCC(CC1)C(=O)OC
C1=CC=C(C(=C1)C=NO)O
C1=CC(=C(C=C1Cl)Cl)CCl
C1=CC2=NNN=C2C=C1
C1COC(C(O1)Cl)Cl
C(C(CBr)Br)Cl
C(C(CCl)O)Cl
CNC(=O)NC
CCC1=CC(=C(C=C1)O)C(C)(C)C
COC1=C(C=CC(=C1)[N+](=O)[O-])N
CC(C)C(=O)OC(=O)C(C)C
CC(C)COC(=O)C(=C)C
CCCCOC(=O)C(C)C
CC(=C)C(=O)OCCOC(=O)C(=C)C
C1=CC=C(C=C1)C(Cl)(Cl)Cl
CC1=CC(=CC(=C1)[N+](=O)[O-])C
COC(=O)C1=CC(=C(C(=C1)O)O)O
CC1=C(C=CC(=C1)[N+](=O)[O-])N
CC(C)C1=CC=C(C=C1)C(C)C
C1=CC(=CC=C1C(=O)O)C(=O)O
CCN(CC)CCO
C1=CC=C(C=C1)CBr
C1=CC=C(C=C1)NO
C=CC1=CC=CC=N1
CCN1CCOCC1
C1CN2CCC1CC2
COC1=CC=CC(=C1)NC2=CC=CC=C2
CCCC(CC(OCC)OCC)OCC
C1=CC(=CC=C1N)SC2=CC=C(C=C2)[N+](=O)[O-]
C1CCC(CC1)NC2CCCCC2
CC(=O)CC(=O)NC1=CC=CC=C1
COC1=CC(=C(C=C1)OC)N
COC(=O)CCC1=CC=CC=C1
CCCC(=O)OCCC1=CC=CC=C1
CNCC1=CC=CC=C1
CCOC1CCC=CO1
CCC1CCC(NC1)C
C1=CC(=CC=C1N=O)O
COC1=CC=C(C=C1)Br
C1CC(CCC1CO)CO
CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCC
CCCCC(CC)CNCC(CC)CCCC
C1C(=O)NCC(=O)N1
C=CC(=O)OCCC#N
C=CCOCC1CO1
C(C#N)Cl
C(C#N)O
CC(=O)CC(C)(C)OC
CC(CC=O)O
CN(C)CCCl
CC(=C)C(=O)OCCOCCOCCOC(=O)C(=C)C
CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C
COCCN
C(CC(=O)N)C(=O)N
C(C#CCO)O
CNCCNC
C=COCCCl
CC(COCC(C)O)O
C(C(=O)O)OCC(=O)O
CCCCCCCCCCCCCCCC(=O)OCCCC
CCCCCCCCCCCCCCCCCC(=O)OCC
CCCCCCCCCCCCCCCCCC(=O)OC
CCCCCCCCCCCCN=C(N)N
CCCCCCCCCCCCCCCCCCO
CCCCCCCCCCCCCCCCCCCC
C1=CC=C(C=C1)CCN=C(N)N=C(N)N
CC(=C)C
CC[Si](Cl)(Cl)Cl
C1=CC2=C(C=C(C=C2)O)C(=C1)N
CC1=C(C(=O)C=CO1)O
C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl
CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N
C1=CC=C2C=C(C=CC2=C1)OCC(=O)O
CC(C)(C)C1=C(C=CC(=C1)OC)O
C1=CC(=C(C=C1C(F)(F)F)[N+](=O)[O-])Cl
C1=CC(=CC(=C1)C(=O)O)C(=O)O
COC(=O)C1=CC=CC=C1C(=O)OC
C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)O)O
C1=C(C=C(C(=C1[N+](=O)[O-])NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
C1=CC=C2C(=C1)C=CC(=C2N=O)O
C1=CC=C2C(=C1)C=CC(=C2O)N=O
C1=CC=C2C(=C1)C=CC=C2CC#N
CCC(C(=O)OCC)C(=O)OCC
COC1=CC(=CC(=C1O)OC)C=O
CCC1=CC=CC=C1CC
C1=CC=C(C=C1)NN=NC2=CC=CC=C2
CCCCC(CC)C(=O)O
CC(=C)C1CCC(CC1)(C)O
C(C(=O)O)N(CC(=O)O)CC(=O)O
C1=CC(=C(C=C1C=O)O)O
CCCCCCCCCCCC(=O)OCC1=CC=CC=C1
CN(C)C(=O)NC1=CC=C(C=C1)Cl
CC(CCC=C(C)C)CCO
CC(C)(C)CC(C)(C)S
C1CC=CC1
CCCCCCCCCCCCCCCC(=O)OC(C)C
CCOC1=CC=C(C=C1)NC(=O)N
CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C
C(CN)CO
C1CC12CC2
C1CC2C1C2
C1=CC=C2C(=C1)C=C3C=CC4=C3C2=CC=C4
C1=CC=C2C=NN=CC2=C1
C1CC2CCC1CC2
C1C2CC3CC1CC(C2)C3
C1CC2CCC1CNC2
C1CC2C3C2C3C1
C1CCC1
C1CCCC1
C1=COC=N1
C1=NN=CN=N1
C1SCSCS1
C1CCCCCCCCC1
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)F
C1=CC=C(C=C1)C2=CC=C(C=C2)F
C(F)(Cl)(Cl)Br
C(=O)(C(Cl)(Cl)Cl)F
C1(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
C(C(=O)Cl)F
C1=CC(=C(C(=C1)F)C(=O)O)F
CCCCCCC(F)F
C(C(C(F)(F)F)(F)F)O
CC(=O)CF
CC1=C(C=C(C=C1)N)F
COC1=CC(=CC=C1)F
COC1=CC=C(C=C1)F
C(CF)N
C(#N)C#N
CC(C)C12CCC(O1)(CC2)C
CC(=O)C1CC(C1(C)C)CC(=O)O
CC1=CC(=O)C2=C(C1=O)C=CC=C2O
C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)CO
CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C
CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C
C1=CC=C(C=C1)C2=NC(=NC(=N2)C3=CC=CC=C3)C4=CC=CC=C4
C1=COC(=C1)C=NC(C2=CC=CO2)N=CC3=CC=CO3
CC1=C(C=C(C=C1)O)O
C1=CC=C(C=C1)COC(=O)Cl
CC1=CC=C(C=C1)N=NC2=CC=C(C=C2)C
CC1(CCOC(=O)C1)O
C1=NC(=NC(=N1)N)N
CC1=CC(=CC(=C1)O)O
CCCCCCCCCC(=O)CCCCCCCCC
C(CCCCCCCC(=O)O)CCCCCCCO
CCCCCCCCCCCCCCCCCCCC(=O)O
CC1C2CC2(CC1O)C(C)C
C=C(CBr)Br
CC(=CCl)C
CC(=C)CO
CC1=CCC(CC1)C(C)(CCC=C(C)C)O
COC1=CC(=CC(=C1O)OC)CO
COC1=CC(=CC(=C1O)OC)C(=O)O
C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)O
C(C(=O)CCl)Cl
C(=CCl)Cl
C(C=O)C=O
CSCCCl
COC1=C(C=C(C=C1)Cl)Cl
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
C=CO
CC1(CO1)C
CC(=CCl)Cl
C1=CC(=C(C=C1O)[N+](=O)[O-])[N+](=O)[O-]
C1=CC=C2C(=C1)C=C3C=CC=C(C3=N2)N
COC1=CC=CC=C1Br
C1=NN=CN1N
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Br
CC(=C)C(=O)OC(C)(C)C
CC(=O)C1=CC=C(C=C1)C(=O)O
CC1=CC(=CC=C1)CO
CC1=CCC(=O)O1
C1=CC(=CC(=C1)Br)O
CC(=O)CCC(=O)O
CCCCCCCCCCCCCCCCCC
C(Cl)I
CNO
C(Br)(Br)I
C(Cl)(Cl)I
C(SCl)(Cl)(Cl)Cl
CCC(CO)(CO)[N+](=O)[O-]
C(C(Cl)Cl)O
CCC([N+](=O)[O-])Cl
CC(C)(CO)N
CCC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl
C1=CC=C2C(=C1)C=CC(=C2[N+](=O)[O-])N
C1=CC(=C(C(=C1)Br)Br)Br
C1=CC(=C(C(=C1)Cl)Cl)N
C1=CC(=C(C(=C1)Cl)N)Cl
C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O
C1=C(C(=C(C(=C1Br)Br)Br)Br)Br
CC1=CC(=CC(=C1O)Br)Br
C1=C(C=C(C(=C1C(=O)O)O)[N+](=O)[O-])[N+](=O)[O-]
C1=CC(=C(C=C1Br)C(=O)O)Br
CC1=CC(=C(C=C1)C)C(=O)O
CC1=C(C=CC(=C1)N)[N+](=O)[O-]
C1=CC=C(C(=C1)CCl)Cl
CC(C1=CC=CC=C1)C2=CC=CC=C2
CCOC(=O)N(C)N=O
CCC(=CC)C
CC(C)C(=O)OC(C)C
C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N
CC1=C(C=CC(=C1)[N+](=O)[O-])[N+](=O)[O-]
COC(=O)C1=CC=C(C=C1)[N+](=O)[O-]
CCNC(=O)NC1=CC=CC=C1
CCCCCC(=O)OCC(COC(=O)CCCCC)OC(=O)CCCCC
COC1=CC=C(C=C1)Cl
C1=CC(=CC=C1C=O)C=O
COCC(COC)O
C#CC=O
CN=C=O
CON=O
CC(CCC(=O)O)CC(=O)O
C(CC#N)CCl
CCCCSC#N
CCCCCCCCCCCCCCCC(=O)OCC
CCCCCCCCCCCCCCCCCCC
CCCCCCCCCCCCCCCCCCCCO
C1=C(C=C(C(=C1Br)Br)Br)Br
CCCC(C)I
CCC(C)CCCC(C)CCCC(C)CCCC(C)C
CCCCCCI
CCCCCCCCCCCCCCCCCC#N
CC1=CC=CC=C1C2=CC=CC=C2
C1=CC=C(C=C1)P(Cl)Cl
C1COCO1
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C
CCCCCCCCCCCCCCCCCCC(=O)O
CC(=C(C)C(=O)C)C
CCCCC(CC)COC(=O)C(=C)C
CCOC(=O)CCCCCCCCC=C
CN(C)C1=CC=CC=C1Cl
C1=C(C(=CC(=C1C#N)C#N)C#N)C#N
C(CCl)F
C=COCCO
CCCCCCCCCCCCCCCCCCC#C
CC1=C(C(=O)OC1=O)C
C1=CC(=CC=C1C#N)O
C(C(F)(Cl)Cl)(F)F
CCCCP(=O)(CCCC)CCCC
C=CC(=O)Cl
C=CC(=O)OCCO
C(C#CCCl)Cl
CC1=CN=CN1
CC1CC(OC(O1)C)OC(=O)C
CC1=CC2=C(C=C1)C=CC3=CC=CC=C32
CC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl
CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4
CC(=O)C(Cl)(Cl)Cl
CC(=C)C(=O)Cl
C=CC(=O)NCO
CC(=CCCl)Cl
CCCCCCCCCCCCN
C1CC(=O)C=C1
C1=CC=C2C(=C1)C=C(C(=O)O2)O
CC(C(=O)O)OC1=CC=CC=C1
C1CCC2=C(C1)C3=CC=CC=C3N2
C1=CC(=CC=C1C(=O)OCCO)C(=O)OCCO
C=CCOC(=O)C=C
CCCCCCCC(CC)Cl
C1CC(=O)SC1
CCCC1CO1
COC1=CC2=C(C=C1)NC=C2
CC(C)(C)CC1=CC=CC=C1
CNC(=O)NC1=CC=CC=C1
C1CCC(=C2CCCCC2=O)CC1
CC(C)(C)C1=CC=C(C=C1)C(C)(C)C
CCN(C1=CC=CC=C1)C(=O)OCC
CCC(C)C1=CC=C(C=C1)C(C)CC
CCCCCCCCCCCCCOC(=O)C
CC1CS1
CC(C)(CO)COC(=O)C(C)(C)CO
C(CO)N(CCO)N=O
CC(C)(C)CCC(=O)O
CC1CC(=CC(=O)C1)C
C=CC1=C(C=CC(=C1)Cl)Cl
CC(CO)C1=CC=CC=C1
CC1=CC(=NC=C1)C2=NC=CC(=C2)C
C1=CC(=CC=C1SSC2=CC=C(C=C2)Cl)Cl
CCCC(C)(C)C(=O)O
C(=C(F)F)(OC(F)(F)F)F
C(CCC(=O)O)CCO
CC(CO)OC
CC1(C2CCC(=C)C1C2)C
CC(C)CCCCCCCOC(=O)C=C
CCCCCCCCCCCCCCCC(=O)OCC(CO)O
CC(=O)C1=CC(=CC=C1)Cl
CC(OC)(OC)OC
CC1=CC(=C(C=C1)O)C(=O)C
CC1=CC=NN1
CCCCCCCCCS
CCCCCCCCCCCCCCCCC1=CC=CC=C1
CC(C)(C)C1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C
C1CCNC(C1)CCO
C1=CC(=C(C(=C1)F)F)F
C(C(=O)F)F
COC1=CC=CC(=C1OC)C(=O)O
CCCCCCCCCC(=O)CC
CCCCOC(=O)NC1=CC=CC=C1
CC(C)(C)C(=O)OC(=O)C(C)(C)C
CC(C)C(C(=O)C)C(=O)C
CC1CCCC2=CC=CC=C12
CCCCCCCCCCCCCCCCC(C)C
CCCCCCCCCCCCCCCC(C)C
CCCCCCCCCCC(C)C
COC1=CC(=C(C=C1)O)[N+](=O)[O-]
CCOCC(C)O
CCCCC1=CC=CC(=C1)C
C1CCSCC1
CC(F)Cl
CC1CCC2CC(CCC2C1)C
CCOC(=O)C(C)(C)C(=O)OCC
CCC(=O)C=C
CN(C)C(C1=CC=CC=C1)C(=O)C2=CC=CC=C2
CC(C)(C)OC
C1CCC(C1)C2CCCC2
C=CCCCCCCC=C
C(C(F)(F)Cl)Cl
CCCCCCCCCCCC(C)O
COCCOC=C
CC(C)(C)OC(=O)C=C
CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C
CCCC1CCCCC1
CC(C)CC1CCCCC1
C1CCC(C1)S
CCC(C)(C)S
C1CC(CC=C1)CO
CC(=O)CC(=O)OC(C)(C)C
C1C=CCO1
CC1=CC2=CC=CC=C2N=C1C
C1CCCCCC(CCCCC1)O
CCCCCCCCCCC(=O)OC
CCCCCCCCCCCCCCCCCCC(=O)OC
COC(=O)CCCCCCC(=O)OC
CC(C)OC(=O)C=C(C)C
C=CCC1=CC=CC=C1O
CC(C)(C)C1=CC=C(C=C1)C=C
CN(C(=O)NC1=CC=C(C=C1)Cl)OC
C1CC1C(=O)O
CC1CC=CC1
C1=CC=C(C=C1)N2C(=O)N(C(=O)N(C2=O)C3=CC=CC=C3)C4=CC=CC=C4
CC1CCCS1
CCCCCCCCC1CCCCC1
CCCCCCCCCCCCCCC1CCCCC1
C1=CC=C(C(=C1)C2=CC=CC=C2O)O
CCC1=CC=CC=C1C2=CC=CC=C2
C1=CC=C2C(=C1)C(=CC=C2Cl)Cl
CCCCCCCCCCCCCCCCCN
C1=CC(=CC=C1C=C(C#N)C#N)Cl
C=C(CCl)CCl
C1=CC(=CC(=C1)[N+](=O)[O-])CC(=O)O
CC1=CC(=C(C(=C1)C(C)(C)C)O)C
C1=CC=C(C=C1)OC2=NC(=NC(=N2)OC3=CC=CC=C3)OC4=CC=CC=C4
CC1=COC(CC1)(C)C=O
CC(C)CCCC(C)CCCC(C)CCCC(C)C
C1CCC(CC1)C2=CC(=CC=C2)O
CC1=C(C(=CC=C1)[N+](=O)[O-])C(=O)O
COC1=C(C=CC=C1Cl)Cl
CC(=C)C(=O)OCC(C)(C)COC(=O)C(=C)C
CCCC(C)(C)C1=CC=CC=C1
C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N
CC(C#C)O
CC(=O)CC(=O)N(C)C
CCCC(=O)OCC(C)(C)C
C1=CC(=CC(=C1)Cl)C2=CC(=CC=C2)Cl
C1=CC=C2C(=C1)C(=CC(=C2O)Cl)Cl
C1=C(C=NN1)Br
C1=C(C=NN1)[N+](=O)[O-]
C(CCCN)CCN
C=CCCC=O
C1=CC=C(C=C1)C2=CC(=CC=C2)Br
C1=CC=C(C=C1)CC2=CC=NC=C2
CCCCCCCCCCCCCCCC1=CC=CC=C1
CCCC(C(=O)OCC)C(=O)OCC
CC1CCO1
C1=CC=C2C(=C1)C=CC3=CC=CC=C3C2=O
CC(C)(COC(=O)C=C)COC(=O)C=C
CC(=O)C1=CC=CC=C1OC(=O)C
CCCCCC(=O)OC(C)C
CC(=O)OC1=CC=C(C=C1)C(=O)O
CCCCCCCCCCC(C)Cl
CC(=C)C(=O)OCCOCCOC(=O)C(=C)C
COC1=CC=C(C=C1)N=NC2=CC=CC=C2
COC1=CC(=CC=C1)Br
CCCCCCCCCCCCCC(CCCCCC)C1=CC=CC=C1
CCCCCCCCCCCC(CCCCCCCC)C1=CC=CC=C1
CCCCCCCCCCCCCCCCCCC(C)C1=CC=CC=C1
CCCCCCCCCCCCCCCCCCCCC1=CC=CC=C1
CCCCCCCCCCCCCCCCC(CCC)C1=CC=CC=C1
CCCCCCCCCCCCCCCC(CCCC)C1=CC=CC=C1
C=CC1CCC1C=C
CC(C)(C)NC=O
C(C(C(C(Cl)Cl)(Cl)Cl)Cl)Cl
C(CCC#N)CCN
CCCCCCCCCCCC=C
CC1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N(CCO)CCO
CC(=C)C(=O)OCC1CCCO1
CCCCCCCCCCOCCCCCCCCCC
C1=CC(=C2C(=C1N)C(=O)C3=C(C=CC(=C3C2=O)N)N)N
CC(=O)C1=CC(=C(C(=C1)OC)O)OC
CCCCCCCCCCCCCCCCOC(=O)C(=C)C
COC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O
COC1=C(C(=C(C(=C1Cl)Cl)Cl)OC)O
C(C=C(Cl)Cl)Cl
C(COCCOCCOCCOCCOCCO)O
CC1=C2C=CC=NC2=C(C=C1)C
COC1=CC(=C(C(=C1O)Cl)Cl)Cl
C1=CC=C(C(=C1)C=C(C#N)C#N)Cl
C1=CC=C(C=C1)C=C(C#N)C#N
CCCCCCCCC(CCC)C1=CC=CC=C1
C1=CC=C(C(=C1)C=C(C#N)C#N)[N+](=O)[O-]
C1=CC(=CC(=C1)[N+](=O)[O-])C=C(C#N)C#N
C1=CC=C2C(=C1)C(=CC=C2O)N
COC1=CC(=CC=C1)Cl
C=CC(=C(Cl)Cl)Cl
CC1(CC(CC(C1)(C)CN)N)C
CCCCCCCCCCC1CO1
CC(=O)CC(C)(C)NC(=O)C=C
CCCCCCCCCCCCCCCCCCS
